idx	score	sentence1	sentence2
831	3.662256896495819	Yucaipa owned Dominick's before selling the chain to Safeway in 1998 for $2.5 billion.	Yucaipa bought Dominick's in 1995 for $693 million and sold it to Safeway for $1.8 billion in 1998.
832	1.5168291330337524	It's not a good idea.	It's not just a good idea  it's an excellent idea.
833	4.12208616733551	A woman is dicing some peeled potatoes cut into thick strips.	A woman is chopping a peeled potato into slices.
834	0.8889207243919373	A small camouflaged airplane parked in the grass.	A small dog wearing a pink shirt tied to a railing.
835	1.6423261165618896	The best thing you can do is to know your stuff.	My recommendation is not to say anything  and do the best you can.
836	3.2969197630882263	Box cutters were used as a weapon by the Sept. 11  2001  hijackers and have since been banned as carry-on items.	Box cutters were the weapons used by the 19 hijackers in the Sept. 11  2001  attacks.
837	1.7720383405685425	2 Cows are in a field.	Two sheep are in a field.
838	3.1568321585655212	The consensus among Wall Street analysts was for a loss of 28 cents a share.	Analysts surveyed by First Call were expecting sales of $723 million and a loss of 28 cents a share.
840	3.288390040397644	Q: Can I buy coverage for prescription drugs right away?	Congress has added a new benefit - an option to buy insurance coverage for prescription drugs.
841	1.7699912190437317	A woman is posing for a Christmas card.	A girl is taking a photo.
842	3.7679851055145264	The man is sitting cross legged wearing a cloak and holding a stick.	Man sitting cross legged while wearing a brown cloth and holding a wooden stick.
843	2.042890191078186	A man is playing the drums.	A man is playing the guitar.
844	3.8094034790992737	If you are not sure how to do it  don't do it at all.	You don't  it will not work.
845	4.4285812973976135	Four dogs stand in the snow.	Four dogs playing in the snow.
846	3.1581467390060425	Site Finder has been visited 65 million times since its introduction  Galvin said.	Through Sunday  Sept. 21  Site Finder has been visited over 65 million times by Internet users.
847	4.589321613311768	It's not a good idea.	I do not think it's a good idea.
848	2.091754376888275	"""A promotional poster  complete with countdown dial  reminds readers of the upcoming release of """"Harry Potter and the Order of the Phoenix."""""""	"""The crates are full of hardback copies of """"Harry Potter and the Order of the Phoenix."""""""
849	1.1793683469295502	A group of dark-skinned people are walking past barbed wire.	Two women are gossiping by a fence.
850	4.92065817117691	the people are running a marathon	People are running a marathon
851	2.778964042663574	Two little girls talk on the telephone.	Two couple are talking with each other.
852	0.18752532079815865	A cat is walking around a house.	A woman is peeling potato.
853	2.5527918338775635	Graves reported from Albuquerque  Villafranca from Austin and Ratcliffe from Laredo.	Pete Slover reported from Laredo and Gromer Jeffers from Albuquerque.
854	3.304026424884796	An elderly man works on his laptop at home.	Older gentleman sitting on couch with laptop.
855	1.9488857686519623	There are a couple of options that you could consider:	There are a lot of ways that could go poorly for you.
856	3.0505359172821045	It depends on the dish and how amenable it is at the stage you make the mistake.	It depends on the sauce and the result you want.
857	2.611781060695648	A woman drives a golf cart.	A man riding a cart.
858	3.9567887783050537	The children are holding musical instruments.	A group of children are singing and playing instruments
859	3.4160131216049194	A turtle is swimming in water.	A turtle is walking underwater.
860	3.5721200704574585	A man with a bicycle at a coffee house.	Man walking bicycle to patio of a coffee shop.
861	4.329102039337158	The two dogs are playing in the yard.	Two dogs are playing on the grass.
862	3.6689651012420654	A man is eating a food.	A man is eating a piece of bread.
863	4.702875018119812	Three children playing on a floor with toys.	Three children sitting in floor playing with several toys.
864	4.913297891616821	A woman plays the flute.	A woman is playing the flute.
865	2.631286084651947	I would say you can do it  but it wouldn't be advised.	Personally  I would say not unless it suits you.
866	4.061412215232849	The # 2 greyhound dog is running around a track.	a muzzled greyhound dog is running around a track
867	4.244101047515869	We need to change old habits and seriously rethink business-as-usual.	"""He urged employees to """"avoid complacency"""" and to """"change old habits and seriously rethink business-as-usual."""""""
868	2.7635782957077026	A man is playing guitar.	A lady is playing the guitar.
869	4.076718688011169	Authorities appealed to the public Friday to come forward and provide what could be the key to solving the sniper-style shootings that have killed three people outside area convenience stores.	Authorities looked to the public yesterday for help in solving the deadly sniper-style shootings of three people outside Charleston-area convenience stores.
870	2.998012602329254	Diana was at her lowest ebb when she wrote the letter to Paul Burrell claiming there was a plot to kill her.	Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance.
871	3.328934907913208	The panda bear lay on the logs.	A panda is lying down.
872	1.8202942609786987	Local police authorities are treating the explosion as a criminal matter and nothing has been ruled out.	Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter.
873	2.271212935447693	A man holding a cat.	A man holding a dog.
874	3.764584958553314	A small boy is building with some wooden blocks.	A small boy wearing a blue shirt stacks wooden blocks.
875	3.3009546995162964	A pitcher on a mound throws a baseball.	A boy in the middle of a pitch at a baseball game.
876	3.3811920881271362	I did this one time as well.	I have this habit as well.
877	3.0812394618988037	The giant rock was first observed on August 24 by Lincoln Near-Earth Asteroid Research Program  based in Socorro  New Mexico.	The rock was first observed by the Lincoln Near Earth Asteroid Research Program  also known as LINEAR.
878	0.2767607755959034	A man is slicing a tomato.	A man is riding a horse.
879	3.4172064065933228	U.S. forces recently apprehended some 40 suspected foreign militants near the Syrian border and are now interrogating them.	The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border  officials said.
880	-0.9468017518520355	A cat is playing on the floor.	A man is slicing garlic.
881	2.4192243814468384	Five men jump into a swimming pool.	A group of swimmers fall into a pool.
882	2.909231185913086	"""My answer to your question is """"Probably Not""""."""	This is a part answer to your question
883	1.2365180253982544	A woman stands in front of a building in the snow.	Two women and a baby pose in front of a dining room.
884	4.451183378696442	Three people sit at a picnic table outside of a building painted like a union jack.	Three people sit at an outdoor table in front of a building painted like the Union Jack.
885	3.4874826669692993	Two cats are looking at a window.	A white cat looking out of a window.
886	1.5428844094276428	Yes  it is possible to publish a paper on model analysis.	Yes  it is hard to publish in a peer reviewed journal.
887	1.395135074853897	People making a structure out of cards.	Two people are together and one is using a piece of clothing in a different way than intended.
888	3.2020795345306396	You just have to base your answer on what you do know  which is what you want.	It depends on what you want to do next  and where you want to do it.
889	1.597558706998825	A dog is playing with a toy.	A dog is eating a doll.
890	4.4122254848480225	Chaudhry was released 56 days later and the Fiji military installed an all-indigenous government led by Qarase  who won democratic elections in September 2001.	The Fijian military installed an all-indigenous government led by Mr Qarase  who won democratic elections in September 2001.
891	1.293894350528717	This is not a good idea.	This is probably not a good idea but I will suggest it anyhow.
892	4.080991148948669	A group of people living in the desert	A group of people in the middle of the desert.
893	2.3041391372680664	This is a great one... 	This is a difficult one.
894	4.487727582454681	Blue and red plane in mid-air flight.	a blue and red airplane while in flight.
895	3.9051231741905212	Three men sit on a bench.	two men sit on a bench.
896	0.9196853637695312	The man is exercising.	A man is doing pull-ups.
897	4.594206511974335	There is a cook preparing food.	A cook is making food.
898	3.849106729030609	A boy is very close to a girl.	A girl is close to a boy whose face is not shown.
899	2.0874404907226562	Vietnamese citizens need a visa to visit the USA.	Nepalese citizens require a visa to visit the UK.
900	1.7527320981025696	He also reaffirmed his wish to resolve the North Korean nuclear crisis peacefully.	But the North Korean nuclear crisis has dominated his time in office.
901	1.9117867946624756	A cat sleeping on the coach with a pillow behind it.	The cat is laying on an animal print blanket.
902	3.6163705587387085	Someone is on a blanket.	The person is making a blanket.
903	2.1649444103240967	A group of people sit at a table in an Italian restaurant.	A group of six people sitting at a table with salad served.
904	3.1778430938720703	You just have to base your answer on what you do know  which is what you want.	They can  but the way to do it depends on what you have available.
905	4.484578967094421	Rich media doubled its share  increasing from 3% in Q2 2002 to 6% in Q2 2003.	Rich Media interactive ad formats doubled their share from 3% in second quarter of 2002  to 6% in the second quarter of 2003.
906	4.023572504520416	"""The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call """"disturbing"""" abuse of juveniles and """"unconscionable"""" conditions at two state-run facilities."""	The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi  alleging abuse of juvenile offenders at two state-run facilities.
907	3.7300100922584534	A man is sitting and smoking.	A man is smoking a cigarette.
908	2.84268319606781	A person is slicing some onions.	A woman is chopping herbs.
909	3.312777876853943	A woman is slicing some tofu.	A woman is cutting a block of tofu into small cubes.
910	3.7446868419647217	The woman in overalls paints a picture for her wall.	A woman is painting her wall white.
911	1.5526334941387177	A woman mixes up vegetables.	A woman is adding ingredients to a skillet.
912	1.3782455027103424	The head of a child with dark glasses is in focus.	There is a woman with a full head of hair.
913	2.745954394340515	I would say you can do it  but it wouldn't be advised.	I would say it is impossible to know  so don't risk it.
914	3.4719744324684143	Two Indian women with two Indian girls near the water.	Two Indian woman stand with two Indian girls on a beach.
915	4.139590561389923	two cats  one brown and one white laying on a bed with a blue blanket.	Two cats  one ginger  the other white laying on a bed.
916	3.4624481201171875	I had the same problem as you.	I have just had the same problem.
917	4.4165027141571045	A cat is eating some corn.	A cat is eating corn on the cob.
918	4.338977038860321	It depends on what you want to do next  and where you want to do it.	I guess it depends on what you're going to do.
919	4.052706956863403	"""Contrary to what PeopleSoft management would have you believe  Oracle intends to fully support PeopleSoft customers and products for many years to come."""""""	"""Ellison said that contrary to the contentions of PeopleSoft management  Oracle intends to """"fully support PeopleSoft customers and products"""" for many years to come."""
920	3.8724076747894287	In the year-ago period  Pearson posted a 26 million pre-tax profit.	A year ago the firm posted a profit of 26 million pounds.
921	3.5631543397903442	Advanced Micro Devices said Fujitsu Siemens Computers is offering a high-end workstation based on AMD's Opteron 200 Series.	Fujitsu Siemens Computers on Tuesday made good on a promise to offer a workstation based on Advanced Micro Devices' Opteron processor.
922	4.465125799179077	How do you do that?	How should you do that?
923	3.137916922569275	It depends entirely on your company and your contract.	It depends on your company.
924	3.6089807748794556	The cat is licking a bottle.	A cat plays with a small bottle.
925	2.099255919456482	A man is playing a flute.	A man is riding a scooter.
926	4.85215425491333	This is not a good idea.	Not a good idea.
927	4.952961206436157	A brown dog is jumping.	A brown dog is jumping
928	3.5785287618637085	Unfortunately the answer to your question is we simply do not know.	Sorry  I don't know the answer to your question.
929	4.610433876514435	Special police detained Khodorkovsky early on Saturday in the Siberian city of Novosibirsk  where his plane had made a refuelling stop.	Police detained Khodorkovsky early on Saturday when his jet made a refueling stop in the Siberian city of Novosibirsk.
930	3.752741813659668	The small dog is wearing a sweater and looking up at the camera.	A small white dog wearing a jacket looks up at the camera.
931	0.42604587972164154	A man is making a bed.	A man is speaking to an audience.
932	1.2539403140544891	The man is talking.	A man is walking down stairs.
933	3.8131242990493774	A woman opens a window.	A woman is looking out a window.
934	4.339695572853088	Group of people posing with two men dressed as Elvis.	A group of people standing with two other people dressed as Elvis.
935	0.7852619886398315	A steam engine and train moving toward the camera.	A white sheep on a hillside looking at the camera.
936	2.374369502067566	People are waiting for the fireworks to start.	Three people are waiting for the rain to stop.
937	2.300572693347931	A woman puts make-up on.	A woman is putting on eyeshadow.
938	3.6440107226371765	A man is cutting pieces of butter into a mixing bowl.	Pieces of butter is added in the stand mixer.
939	4.521109759807587	A person wipes butter on a tray.	A person is buttering a tray.
940	0.6885750591754913	The woman is holding the harness that the brown and white dog is wearing.	A man and woman are looking at artwork that is on easels and clipped to a fencing wall.
941	3.6405056715011597	You don't need to know everything.	You don't have to know.
942	1.1087893694639206	A woman is cutting an onion.	A woman is cleaning a garden.
943	4.215976893901825	A boy is playing a key-board.	A little boy is playing a keyboard.
944	3.3621901273727417	A group of teenagers jumping and having a good time.	A group of kids having a good time.
945	1.0209088027477264	A black and white photo of a love seat.	Black and white photo of couch with purse at one end.
946	3.9887654781341553	A man wearing black formal wear & a black top hat is riding a white show horse.	A man with a top hat riding a white horse.
947	1.3477839529514313	The person is wearing a fedora.	A man is wearing a uniform.
948	3.5349583625793457	A maintenance guy is repairing a net on a tennis court.	A man removing a tennis net.
949	4.624699056148529	How do you do that?	How to do that?
950	3.198312819004059	On Monday  the Dow declined 5.25  or 0.1 percent  at 8 983.80  having shed 2.3 percent last week.	In early trading  the Dow Jones industrial average was down 39.94  or 0.4 percent  at 8 945.50  having slipped 3.61 points Monday.
951	1.20896115899086	A cat laying on a red cushion looking at the camera.	A tan dog lying on a moggie bed looking up at the camera.
952	4.716191291809082	A man is laughing with a woman	A man and a woman laughing.
953	2.839064598083496	There are a few possible reasons.	There are a few reasons that paint wrinkles.
954	3.3697277307510376	Martin  58  will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras.	Martin served two thirds of a five-year sentence for the manslaughter of Barras and for wounding Fearon.
955	3.452577590942383	A girl in a riding hat on a horse.	A girl riding a brown horse.
956	3.869197964668274	A monkey is playing drums.	A gorilla plays the drums.
957	2.6770514249801636	A person is on a baseball team.	A person is playing basketball on a team.
958	-0.3314555436372757	A man and a woman watch two dogs.	A man in a maroon bathing suit swings on a rope on a lake.
959	4.618139863014221	The train sits at the train station.	A train parked at a train station.
960	2.0807892084121704	The yard has a dog.	The dog is running after another dog.
961	2.373867928981781	A young man is riding a skateboard and jumps onto a sidewalk then off at another curb.	A man is riding a skateboard.
962	1.0408657044172287	a man and woman walking past a record shop	A man and woman kissing in front of a crowd of people.
963	3.2064950466156006	Klarman was arrested by FBI agents in the Hamptons  an exclusive summer resort enclave east of New York City.	Klarman was arrested by FBI agents Monday morning at his home in New York.
964	1.7641432583332062	Blond boy jumping onto deck.	A boy jumping down a wet inflatable slide.
965	3.622145652770996	Miodrag Zivkovic  of the Liberal Alliance of Montenegro  won 31 percent of the vote while the independent Dragan Hajdukovic got four percent.	Miodrag Zivkovic  the leader of the pro-independence opposition Liberal Alliance  came in second with 31 percent of the vote.
966	4.541496634483337	Green and white bird perched on tree branch.	Bird with a green head and white chest perched on a tree branch.
967	3.0749377608299255	the man is planning to shoot a wedding	the woman is going to a wedding.
968	3.0814364552497864	You burn more Calories digesting protein than you do carbohydrates and fat.	The more you sweat  the faster you will burn calories and fat.
969	3.9978644251823425	I remained under the banyan tree  exhausted by my daily ritual of dragooning the men every two hours. 	I remained under the banyan tree  exhausted by my daily ritual of herding the cats every two hours. 
970	3.3330443501472473	A cat gets stuck on a moving ceiling fan.	A cat is swinging on a fan.
971	3.863363265991211	A harnessed dog leaps over a log as another dog follows behind.	A brown and white dog is leaping over a log in a field while another dog follows behind it.
972	2.4813301861286163	A dog prepares to herd three sheep with horns.	A dog and sheep run together.
973	4.813984930515289	The man is eating.	A man is eating food.
974	3.098072111606598	The blue-chip Dow Jones industrial average .DJI fell 86.56 points  or 0.94 percent  to 9 109.99  after giving up more than 1 percent earlier.	The Dow Jones industrial average .DJI fell 79.43 points  or 0.86 percent  to 9 117.12 on Friday.
975	-0.009018676355481148	Two racing dogs run in the mud.	The man is going into the water.
976	2.992957830429077	A woman is digging in the sand.	A man is buried in the sand.
977	1.9063100218772888	Ten people riding ATVs.	4 people are riding bikes
978	4.6118175983428955	One woman is measuring another woman's ankle.	A woman measures another woman's ankle.
979	2.9854515194892883	The woman is measuring the other woman.	The lady measured the other woman's ankle.
980	1.5553338825702667	A woman is dancing.	A woman plays the clarinet.
981	2.141225039958954	The coffee simply picks up the aluminum from the pot  as the coffee is acidic.	One idea is cleaning the coffee residue from the coffee pot.
982	0.6645604968070984	A woman is talking to her pet bunny as she fondles it.	A woman walks her dog onto astro turf.
983	1.0276660323143005	Now you don't have to be perfect on every answer.	You don't have to know.
984	4.223602116107941	There are a few things you can do: 	There are a couple things you can try.
985	1.2775161862373352	Someone is folding a piece of paper.	A person is slicing a small pieces of ginger.
986	0.6766185164451599	A man is dancing.	A man is thinking.
987	4.549359083175659	A man is playing the guitar and singing.	A man sings with a guitar.
988	2.9537433385849	A man is cutting a pipe with scissors.	A man is cutting carpet with a knife.
989	3.1995049118995667	The elderly and those with weakened immune systems are also urged to protect against mosquito bites.	But for the elderly and those with weakened immune systems  it can be fatal.
990	4.906860888004303	I was in a similar situation.	I am in a similar situation.
991	0.29988402500748634	A woman is peeling shrimp.	A man is squeezing water.
992	4.700644612312317	A man is cutting a potato.	A man is slicing some potato.
993	4.837563633918762	A group of horses grazing in a field.	Group of horses grazing in grassy field.
994	2.346152514219284	You don't have to worry.	Since you have one ticket  you don't have to worry.
995	3.5551482439041138	Bashir felt he was being tried by opinion not on the facts  Mahendradatta told Reuters.	Bashir also felt he was being tried by opinion rather than facts of law  he added.
996	1.0397949814796448	A man is standing on the ground with a paintbrush	A man with a crutch lying on the ground.
997	2.341165244579315	"""Nonetheless  the open-source guru insisted  """"This attack was wrong  and it was dangerous to our goals."""""""	This attack was wrong  and it was dangerous to our goals  Raymond said.
998	3.8003283739089966	A girl in a riding hat on a horse.	A girl riding a tan horse.
999	2.513308823108673	Well  I wouldn't put it on my cv.	I wouldn't put this job on my resume.
1000	2.758166790008545	Three children playing in snow.	Three children playing in hay
1001	1.586093008518219	A man is playing a guitar.	A man is driving a car.
1002	3.8513216376304626	A man is riding an electric bicycle.	A man is riding a bicycle.
1003	4.92634117603302	Two brown dogs runs through the water.	Two brown dogs running through water.
1004	-0.04037574399262667	A woman is cracking eggs.	A man is talking to a woman.
1005	2.0116323232650757	Let's show we won't let them off  said Marc Blondel  leader of the Force Ouvriere union.	The movement to defend pensions is gaining momentum  and we won't give up  said Marc Blondel  leader of the Force Ouvriere union.
1006	0.40574513375759125	A man is playing a guitar.	A woman is riding a horse.
1007	4.852680861949921	This is not a good idea.	But it is not a good idea.
1008	3.0841097235679626	A band is playing on stage.	A woman is dancing on a stage.
1009	2.850799560546875	I've located an article that might be of some help: http://www.dsattorney.com/qa-pseudonyms-in-contracts/	I found some link that might be of help to you:
1010	2.79296875	"""The New York senator's new book  """"Living History  appears a certain bestseller."""	Hillary Clinton  the New York senator and former first lady  has a book out Monday titled Living History.
1011	3.4657901525497437	Shares of MONY were gaining $2.57  or 9%  to $31.90 in after-hours trading on Instinet.	MONY shares rose 8.76 per cent to $31.90 in after-hours trading in New York.
1012	4.8893508315086365	A man plays a trumpet.	A man is playing the trumpet.
1013	2.0146167278289795	A man with a gray beard is being shaved in front of a lecture hall	A man with a beard is sitting in the grass.
1014	1.6553190350532532	You don't need any visa.	You don't need sauce at all.
1015	2.627633213996887	The black and white dog has its mouth wide open.	A black and white dog jumps in the snow.
1016	2.3152871429920197	You can buy it on amazon for $5.	You can buy it on ebay for $25 and up.
1017	2.2208744287490845	A girl is playing guitar.	A girl is playing a piano.
1018	4.2220538854599	There are a few things you can do: 	There are a few things I think you should do.
1019	4.90877091884613	Some guy sitting on a couch watching television.	A guy is sitting on the couch watching TV
1020	4.18328583240509	A young blonde girl wearing a helmet sits with a red bicycle behind her.	A young girl wearing a bike helmet with a bicycle in the background.
1021	0.6413321197032928	A woman is taking a bath.	A woman is riding a horse.
1022	2.681291699409485	Two children splashing in the water.	Two dolphins jumping into the water.
1023	1.9207268953323364	Tony's not feeling well  Spurs coach Gregg Popovich said.	We're thrilled to be up 3-2 '' Coach Gregg Popovich said Wednesday.
1024	4.543165564537048	In that case  the court held that Cincinnati had violated the First Amendment in banning only the advertising pamphlets in the interest of aesthetics.	In that case  the court held that the city of Cincinnati had violated the First Amendment in banning  in the interest of aesthetics  only the advertising pamphlets.
1025	4.904292821884155	I was in a similar situation.	I had a similar situation.
1026	3.38987797498703	Veteran stage and screen actor Hume Cronyn died of cancer Sunday.	Character actor Hume Cronyn  91  died Sunday at his home in Connecticut.
1027	2.7506840229034424	Yes  you should mention your experience.	Yes  you should mention it.
1028	1.1000359803438187	You want to start in the room that is the largest to make sure you have the straightest start.	You will have to start with the clinic.  and maybe move on to the insurance company.
1029	0.8358605206012726	Someone is slicing a onion.	Someone is carrying a fish.
1030	1.2564082443714142	The group is eating while taking in a breathtaking view.	A group of people take a look at an unusual tree.
1031	0.034479512833058834	A woman is exercising.	A man is dancing.
1032	2.2357863187789917	What kind of insulation is it?	What kind of floors are above?
1033	0.8779389411211014	A woman is wrapping tofu.	A woman is balling dough.
1034	2.4458354711532593	A black and white dog is jumping over a hurdle.	A white dog running over a bridge.
1035	3.3232295513153076	Kollar-Kotelly has scheduled another antitrust settlement compliance hearing for January.	The judge scheduled another oversight hearing for late January.
1036	2.863064706325531	The Cradle of Liberty Council isn't the first one to buck the national group's stance.	Philadelphia's council is not the first to defy the national policy.
1037	4.099476933479309	Older gentleman looking at red motorcycle.	A man looking at a red motorcycle.
1038	4.05333548784256	In addition to O'Connor  Rehnquist's majority opinion was joined by Justices David Souter  Ruth Bader Ginsburg  and Stephen Breyer.	Joining him in the majority opinion were Justices Sandra Day O'Connor  David H. Souter  Ruth Bader Ginsburg and Stephen G. Breyer.
1039	3.9176028966903687	A light-colored dog runs through the grass.	A dog runs through the grass.
1040	0.23550866171717644	Girls are holding hands in blue clothes	The young people are wearing jeans with their red and green shirts.
1041	3.2285645604133606	It is impossible to answer this question without a form check.	It is difficult  if not impossible  to give a complete answer to this question.
1042	1.5043669939041138	This a picture of the countryside with a large city in the background.	There are some black cattle in a grassy plain with a large tree in the background.
1043	0.5494693666696548	The man is playing the guitar.	The man is peeling a potato.
1044	1.6532741487026215	Yes  you should make a résumé.	Yes  you should talk to your professor.
1045	4.022583067417145	Young couple sitting on a black couch.	Young couple sitting on couch.
1046	3.439134359359741	Two cats sitting on a couch looking out the window.	A cat looking out of a window.
1047	3.735830783843994	You guys are making this all WAAAAAY too complicated.	You are making this too complicated.
1048	3.5505324602127075	A young boy with his hair standing up  is sliding down a blue slide	The kid in the orange shirt is sliding down a teal slide.
1049	4.876595735549927	Sources within the racing industry have told the Daily Bulletin that Fontana will get a second NASCAR race on Labor Day weekend starting next season.	Sources in the racing industry said Fontana will get a second NASCAR race on Labor Day weekend starting next season.
1050	3.8176125288009644	The curious boys look in the shed.	Two small boys in a woody area looking at a shed.
1051	4.512863755226135	A green car parked at a saloon.	A green car parked outside the saloon.
1052	4.16962742805481	Someone typed on a keyboard.	Someone is typing.
1053	4.629014432430267	It's not a good idea.	No  it's not a good thing.
1054	4.709112048149109	Aventis  based in Strasbourg  France  is one of a handful of companies that still make the flu vaccine.	Aventis  based in Strasbourg  France  is one of the leading producers of the vaccine and one of a handful of companies that still make it.
1055	2.015426456928253	A man is riding a white horse on an enclosed ground.	Someone is riding a horse.
1056	-0.360812172293663	A woman in a black and orange jacket throws a stick for a brown and black dog to fetch.	The man in a blue jacket is standing in a crowd.
1057	0.562734380364418	Two men standing in grass staring at a car.	Two women sitting in chairs in a shop.
1058	0.07987893186509609	A boy in red jumping into a sandbox.	A dog swimming in a pond
1059	-1.327650249004364	A woman is swimming underwater.	A man is slicing some carrots.
1060	3.513922691345215	The dollar fell as low as $1.1624 per euro from $1.1486 on Friday  and traded at $1.1594 at 10:15 a.m. in London.	The dollar dropped to $1.1564 per euro at 7:30 a.m. in London from $1.1486 on Friday.
1061	2.067628800868988	A man is playing a flute.	A man is playing a guitar.
1062	4.131532311439514	a grey dog swimming through a river with a stick in his mouth	Dog swimming through water carrying stick in its mouth
1063	3.599114418029785	A cat cleans itself.	A cat is licking itself.
1064	1.0741546750068665	A red haired women in black is posing for a man while resting on a tree.	A man in a black shirt is holding a child wearing sunglasses.
1065	0.2463948354125023	A man spins on a surf board.	A man is putting barbecue sauce on chicken.
1066	4.443720579147339	One white boy and one black boy stand with arms around each other.	Two young boys  one white and one black  are standing with their arms around each other.
1067	3.5207831859588623	You should do it.	You can do it  too.
1068	4.3868207931518555	The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93 000.	The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93 000 amid continuing mixed signals about the nation's economic health.
1069	4.478343725204468	The research firm earlier had forecast an increase of 4.9 percent.	The firm had predicted earlier this year a 4.9 percent increase.
1070	-0.5965655297040939	A man and a woman are standing in front of a building	Two girls are sitting on an ATV on the sand in front of a bridge.
1071	3.9113610982894897	Two men pushed carts through the woods.	Two men are pushing carts.
1072	2.4700507521629333	Yes  there is a rule against this.	There's no rule against it.
1073	2.296231985092163	A man is playing a harp.	A man is playing a keyboard.
1074	2.1218281984329224	"""He playfully chided the Senate's """"little bitty tax relief plan."""""""	We don't need a little bitty tax relief plan.
1075	4.456023871898651	A flock of birds hovered over the sandy beach.	Birds are flying at a beach.
1076	2.8028321266174316	A machine is sharpening a pencil.	The machine shaved the end of the pencil.
1077	3.7027955055236816	There's not a lot you can do about that.	I'm afraid there's not really a lot you can do.
1078	3.979584574699402	The three grocery chains were relying on store managers and replacement workers to keep their stores open.	The supermarket chains have used managers and replacement workers to keep their stores open  often at reduced hours.
1079	3.437710404396057	Also it is useful to keep the consistency in your story.	It is important to keep the story in the scope of your limit.
1080	3.285539746284485	A monkey is playing drums.	Someone in a gorilla costume is playing a set of drums.
1081	3.7020882964134216	Four people rowing down a river.	Four people row a canoe in water.
1082	-0.2696254849433899	Two men standing in grass staring at a car.	A woman in a pink top posing with beer.
1083	-0.013500016648322344	A person is riding a motorcyle.	A person is chopping an onion.
1084	2.7524036169052124	A dog under the stairs	A dog is resting on the stairs.
1085	2.8373220562934875	But Mitsubishi Tokyo Financial (JP:8306: news  chart  profile) declined 3 000 yen  or 0.65 percent  to 456 000 yen.	Sumitomo Mitsui Financial (JP:8316: news  chart  profile) was down 2.5 percent at 198 000 yen.
1086	1.9876614212989807	Large group of people standing outside of a building.	A group of people are ice skating in a big city.
1087	4.619746506214142	On the cell's surface  the foreign components are recognised by other cells that then realise it is infected and kill it.	The foreign bits are recognized by other cells that realize it is infected and kill it.
1088	2.0303918421268463	In morning trading  the Dow Jones industrial average was up 40.12  or 0.5 percent  at 8 571.69  having fallen 51 points Monday.	In New York  the Dow Jones industrial average a gauge of 30 blue chip stocks was up 3.29 points or 0.04 per cent to 8 585.97.
1089	0.3179895132780075	A little boy and a little girl playing together outside.	A woman wearing a white shirt stands on the street.
1090	3.7364372611045837	A woman is playing a guitar and singing.	A woman is playing the guitar.
1091	3.9936447143554688	Dennehy  who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums  had begun to read the Bible daily.	Dennehy  who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums  became a born-again Christian in June 2002.
1092	1.889645904302597	A boy is crawling into a dog house.	A boy is playing a wooden flute.
1093	2.2745496034622192	if you don't want to derail the meeting  but the key is to speak up.	The key thing you need to do in this meeting is listen.
1094	1.9393064081668854	I think it's just a habit.	I think it's a bad idea.
1095	4.7479188442230225	I've had this same problem.	I had this same problem.
1096	2.3945799469947815	This doesn't answer your question  but:	This is a part answer to your question
1097	3.4610778093338013	Beer bottles (-LRB- Harp Lager )-RRB- lined up on the floor.	A row of beer bottles on the floor.
1098	0.9574725478887558	You need to add this to your resume because it is the only position you have had.	This gives you the opportunity to make your case that you really do have expertise in XXX.
1099	2.8211432695388794	Sure  I've  done this very trip.	I've done this many dozens of times.
1100	-0.03530053421854973	Someone touched the kitten chewing on a string.	Someone is cutting paper.
1101	0.7712537050247192	Microwave would be your best bet.	Your best bet is research.
1102	0.6666196137666702	A woman is sitting in the water.	The woman is skating in the park.
1103	0.034479591995477676	A man is dancing.	A woman is exercising.
1104	0.8652155101299286	The dollar was at 117.85 yen against the Japanese currency  up 0.1 percent.	Against the Swiss franc the dollar was at 1.3289 francs  up 0.5 percent on the day.
1105	4.959310293197632	Maybe this could work for you.	Maybe this can work for you.
1106	3.0318009853363037	Hilsenrath and Klarman each were indicted on three counts of securities fraud.	Klarman was charged with 16 counts of wire fraud.
1107	-0.37905409932136536	A woman is braiding her hair.	A man is riding a motorcycle.
1108	3.0182474851608276	There is no maximum.	There is no quarantine period.
1109	3.356786072254181	The man is playing the guitar.	The girl is playing the guitar.
1110	2.2222407162189484	Woman playing tennis and hitting the ball.	A woman is playing volley ball.
1111	4.128158390522003	It rather depends on which country you're in.	That depends on which country you are in.
1112	3.7568479776382446	A dog sniffing the bottom of a door.	A black and white dog sniffing at a closed door.
1113	3.527298867702484	"""A young boy jumping into a pool that says """"no diving""""."""	A boy jumps into a pool while lifeguards watch.
